		Russia	Russia	Russia	Russia	China	China	China	China	France	France	France	France	Italy	Italy	Italy	Italy	Germany	Germany	Germany	Germany	Norway	Norway	Norway	Norway	Spain	Spain	Spain	Spain	UK	UK	UK	UK	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Australia	Australia	Australia	Australia	Canada	Canada	Canada	Canada	Brazil	Brazil	Brazil	Brazil	US	US	US	US	Rest of Americas	Rest of Americas	Rest of Americas	Rest of Americas	Africa	Africa	Africa	Africa
France	Collected and purified water, distribution services of water (41)	0	0	0	0	0	0	0	0	5628.20353823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
France	Construction work (45)	1.25352833428	0	243.832414696	0	9.34664032773	0	343.815067011	0	8796.46644765	0	242552.354641	324.691565029	0.835616011629	0.0381901788281	12.4481194209	0	7.63001906516	0	193.833556766	0	0.0157344429455	0.00372456417173	27.3014372709	4.64800495041e-05	0	0	153.987510307	0	0	0	0	0	6.32391327682	0.356764953911	522.549989479	0.450153614371	7.35625904122	0.170037986906	914.971373318	0.00849777929354	0	0.000378942038111	25.5309460314	0.0103781393339	0	0	2.36687239137e-08	0	0	0	44.8479882571	0	0	0	160.232502168	0	9.16528019971	0.000200030807946	409.724482476	0.000286126484965	4.33117022052	0.000234138944376	344.763697521	0.000344398602663
France	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries, fuel stations	16.0126534597	0.00826234622561	0.00375879913098	0.0305976993074	0	0	0	0	30397.0339402	615.253321579	737.556663805	181.640680904	33.8666224774	0	0.0825808633849	0.000956591921932	6.65418684507e-08	0	9.74089932568e-09	0	2.94563532114	0.0178598850111	0.0466462273694	0.0276973872955	16.4078807052	0.0127462222486	0.0153425008643	0.00478088306183	0	0	0	0	181.066007285	6.62129709787	5.13690300147	8.89142346575	114.654438091	0.436310920054	178.423358806	13.4543031841	33.9583997944	0	0.000627611154678	3.98833342416e-05	158.964399411	0	0.0789104188588	0.0542660638595	0.00646246755429	0	0.00301393363919	0.00594030955219	76.3504361828	0	0.389868731033	0.0763389332705	113.672711103	0	21.0697100678	0.000506891853959	55.5231725056	0.01348501242	0.195645517361	0.83397106064
France	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	44.2106761812	0.0823044175659	0.155753264697	3.26722061425	0	22.860086578	0	0	6573.4601351	3061.20480899	3449.08359875	909.324849575	2.21635506531	0.360514989829	0.777953846458	0.433056418218	65.6807937397	0.2585192825	0.505734816632	0.0676926757147	0.00426587932022	0.000860988944323	0.00224872030445	0.00185080697777	0.139796598488	0.0398200470541	0.0479309943229	0.0149965603707	0	0	0	0	121.108100738	3.99451694011	11.2234216332	26.8786242168	326.844842593	20.2580048393	55.9459455899	184.649091125	58.8452217255	0.000318053245863	0.000420774114978	0.000383803938606	0.0486402871505	0	0.016570323095	0.00232178069659	0.0428752196317	0	0.0204401819326	0.0272814929465	29.5548685653	0	0.138002808518	24.9348069119	132.155923775	1.49326217172	28.6021654066	1.2579769004	24.8890472158	10.5446339254	0.0276462995423	16.1338153981
France	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	39.8234612348	0.0201146820785	0.0671393652717	0.0788562514291	0	0	0	0	4780.02258038	2225.15355544	2507.98541527	671.808322713	0.000454451307852	79.1314084183	5.31717064811e-05	1.80114696533e-05	0.028573671662	0.00644770908966	0.0126134922804	0.00168831770028	0.00432268808957	0.000872454744891	0.00227866654122	0.00269668640067	0	0	0	0	0	0	0	0	336.377495534	0.967623000151	36.6029697976	15.4042536707	126.369461876	16.8144442004	26.4895012289	3.83414672261	0	0	0	0	54.2946067278	0	0.176128974883	0.0148597725892	0.00865633953456	0	0.00482251481028	0.00295510004639	15.8820313463	0	0	0	47.430517767	1.24298337935	17.9022144026	0.64861102396	152.251266956	6.20802973242	0.00389464573516	0.00167214402938
France	Hotel and restaurant services (55)	668.920145793	0	0	170.900913562	1889.99428453	0	0	0	82702.9445925	1251.22026013	0	0	1196.21754458	0.948579779206	0	1.17763321315	3044.24195742	0	0	0	335.958185707	0	0.0805190882158	0.0028592094823	606.841763569	0	0	0	0	0	0	0	5695.55229886	4.27662606667	0	0.926047492701	2678.82954543	30.0353210992	0	26.0075308766	1354.05599781	0.181385122924	0	0.254429751795	2022.39000698	0	0	0	1060.41476211	0	0	0	10028.7956344	0	0	0	754.755436714	0	0	0	389.230681071	0.25427455442	0	0.0562941976435
France	Railway transportation services	64.0970019577	0.191832372242	0.383259311204	0.43754840861	61.4253528128	0.00158506569281	0.00539225193141	0.000947723496335	14727.993925	536.782120757	359.816772366	121.461221673	14.9228337818	0.0394768787084	0.0762050430214	0.0490013744324	635.964060515	0.065568589352	0	0	7.73420366137	0.00478410126609	0.00152161467315	0.00123310161075	5.08991035339	0.0897910461458	0.0440842311075	0.0128223438501	0	0	0	0	570.338748622	1.28427283431	1.20204288016	0.285294107162	53.1317478268	0.0795466437181	0.356550652238	0.092101655652	72.5559568053	0.46985122564	0.0391805020991	0.802534396788	12.6081778393	0	0	0	4.33177052939	0	0.0127245861891	0.00129649571163	17.5515278065	0	0.101655372981	0.212965934675	40.9451295205	0.287615095182	1.51132298545	0.193603090048	32.4086142168	0.000112307821699	0.183813905967	0.0463771370969
France	Other land transportation services	19.9947822002	2.22007815294	0.38460218466	0.439081501549	1.13713423752	0.0939372304166	0.0819174922049	0.0678533968865	19925.2682401	10968.9559717	651.421430895	222.151062896	74.2429382552	0.486227918091	0.369164542658	0.226815934378	737.502485919	0	0	0	48.5507441669	0.196323251101	0.00401819512652	0.00311717295599	90.8209705378	30.7726614852	0.196644415488	0.0571960142596	0	0	0	0	1258.65864769	145.735058557	21.0810675272	0.724251633924	303.001186458	3.46831200459	1.08852388027	3.12421093563	149.048557575	7.66911093291	0.135673189365	8.14736008209	111.427593219	0	0	0	20.3014225288	0	0.0124727302002	0.00128169665702	157.572937098	0	9.47695135179	17.0586656861	10.5514773443	1.26890523309	0.255835616599	0.000247780522064	4.91107910828	0.320807621514	0.317556918453	0.18942651503
France	Transportation services via pipelines	0.109732194316	0.0501835540468	0	0.625247287839	0.000191593138576	0	0	2.73156217325e-05	208.076844662	99.036622874	112.985128153	2.81280699199	0.0170557701351	0	0	0.00153525657152	0	0	0	0	0.000195257015296	0	3.39297535388e-05	1.81432407599e-05	0.115086147634	0	0	0.0203008690868	0	0	0	0	3.002198685	0.016980791645	0.0306568726613	0.027622029066	0.959809979676	0.0710785506502	7.77773786563e-05	0.0630229775747	6.44660454868e-07	1.07467905697e-07	3.40092728868e-07	8.91678651633e-07	0.0997812354193	0	0	0.000668025368301	0.0162088390726	0	0	0.000774576540538	55.292849328	0	0	0	1.147749693	0	0.263231621583	0	0.00161669970952	0.123793300206	0	0.0928937397658
France	Sea and coastal water transportation services	2.99323955224	0.374872031945	0.429291651647	0.490101280038	29.7950888109	26.3995228845	21.9382096975	10.8107320682	1098.29284958	90.5202753184	29.5935847221	3.41648705028	107.016463521	0.0204994488608	0.0144228540854	0.00998335795678	152.120711637	0	0	0	29.7054291631	0	0.00200879577079	3.18490144975e-06	41.6676976196	0.0493787115239	0.00294452744072	0.00140910251701	0	0	0	0	324.632016236	0.198161816771	3.95207566765	0.00519043326016	77.5206648152	0.511439375547	7.69056372982	1.35665156161	89.2766588951	0.0855456388148	0.0850304971806	0.0528849935717	9.63798584369	0	0	0	103.473791618	0	0.463668207782	0.143741441035	247.797621964	0	2.42079394433	3.96146829111	0	0	0	0	0	0	0	0
France	Inland water transportation services	0	0.00140304754991	0.00850930854453	0.00971466133552	0.0445527962261	0.00361212529353	0.0392387217249	0.0121278836772	749.50946164	0.0184320854532	0.513347143782	0.16155016796	0	0	0	0	9.08868963865	0	0	0	1.33067749872	0	0.00675875434923	6.50233472037e-06	0.167969700307	0.00128844869055	0.000666465407673	0.000314682311518	0	0	0	0	17.982100145	0.0053455657944	0.123590881913	0.00312917234875	0.0564072589606	0.000131933661851	0.0596652355853	0.0327931371924	0.887477279972	0.00266244560028	0.00814671199161	0.00634846320353	3.18197065691	0	0	0	0.187947883307	0	0.000627402856213	0.000199853960929	2.14761915629	0	0.011381150467	0.0122193170863	0.00354416071122	2.82388849088e-07	0	3.46588755368e-07	0.000293345141873	3.81777296235e-07	0	2.85872760004e-07
France	Air transport services (62)	272.6272185	0.512700259625	3.57742598648	4.31809240594	25.1947420239	0	6.93147611373	1.62174719225	11292.1471282	9.33310967235	8.5503499793	2.38651208643	322.262629515	0.108430647747	0.0876395867605	0.0557785095386	700.072658209	0	0	0	35.6078744317	0.471478091673	8.54973238929	0.0221965534007	182.338357622	10.1129206619	0	0	0	0	0	0	1170.43493249	0.257479024255	0.0414119817693	5.67012941414	816.08667597	3.41313928497	1.89830150549	0.385604390592	38.4246434514	0.653988060971	0.0306145106246	0.654454995991	0	0	0	0	0.00836511555384	0	171.521797185	0.00168910895689	2639.33031714	0	4.07309586648	2.6580582706	273.280497544	0.0713618922002	0.24233849149	0.0461419846569	101.910941126	0.286287310706	0.477984266084	3.28241055797
France	Supporting and auxiliary transport services; travel agency services (63)	13.6800158923	3.03777849446	0.0095647523648	0.0109196099185	0.267061646678	0.485935876875	0.171947942071	0.923783637466	16606.9533478	155.96387198	151.600806792	47.2942338797	0	5.00529010355	0	0	0	0	0	0	0	0	0	0	88.3313405705	26.536758713	0	0	0	0	0	0	218.62153958	81.511725003	0.328328478906	0.302844953319	16.3741275657	9.14865046435	0.558918011591	1.08020819896	17.9043765776	76.5764360112	0	82.6513694927	235.295652975	0	0.263304334378	0.00974422435025	0.00239305985353	0	0.00102485740543	0.000575144084149	35.768549298	0	0	0	17.4198739426	6.7918000961	0.00834064022944	0.00987628062296	8.34867112999	1.38970832742	0	0.000516238290755
France	Post and telecommunication services (64)	141.764760338	0.000448448298064	0	0	0.6985349707	0	0	0	42904.6385463	0	0	0	156.185231487	0	0	0	0	0	0	0	21.075549111	0	0	0.000594739211754	63.3044860227	0	0	0	0	0	0	0	591.462148481	1.06579263043	10.1264629327	0.0025836821769	228.298014167	0.198117490136	0.728921820474	0.074830584237	8.1838784494	0.0149459336007	0	0.014895240777	98.9465366124	0	0	0	9.28164114634e-09	0	0	0	303.301811126	0	21.0476836181	0	166.270357329	0	0.396198209652	0	21.515745527	0.1153841672	3.61429003703	0.00102468817522
France	Financial intermediation services, insurances	0	0.0821192164833	0	0	595.349233593	0.165747925197	0	1.00170039728	45439.1997283	0	0	0	153.876510333	0	0	0	203.674603116	0	0	0	2.20039386865	0	0	0	68.2922478015	0	0	0	0	0	0	0	620.528570807	0.163064315564	2.04969945847	0.459795151879	639.425024931	60.4673060718	0.167690750854	32.2815022831	91.236932383	0.0132330746436	0.00893018452377	0.0144982208621	379.200295553	0	0	0	27.8607838715	0.319539103969	0	0	261.436326657	0	0	0	378.148193706	13.6122621426	0.0195038261586	0.000672275334909	221.542513587	6.53147829651	0.0579078449191	0.00162145706432
France	Real estate services (70)	5.84011519217	0.00635417416458	0	0	0	0	0	0	217259.32409	24883.8084831	2211.27540953	0	347.049786834	0	14.7645174996	0	0	0.0510438874392	12.5105441803	0	8.7397950425	0.014814815151	0.291408849528	0	891.375710442	0.00421118548989	0.00206693941612	0	0	0	0	0	1153.69219063	0.228465674553	14.4946658317	2.71417849746	1295.90873229	1.04197854972	86.4323949619	0.00200976466213	60.1611407207	0.0191514598309	0.086184785829	0.0190865029267	212.267756852	0	32.4668077061	0	0.00151751996247	0	0.00133891351792	0	1257.63814212	0	42.4125592316	0	88.445847383	0	4.89683431246	0	63.6515614094	0.236641987301	5.72670734389	5.70957368552e-05
France	Renting services of machinery and equipment without operator and of personal and household goods (71)	0	0	0	0	30.0577407771	0.338955273984	0	2.64193893151	2475.40039241	852.870640247	0	0	0	0	0	0	1.82216952645e-08	0	0	0	0	0	0.195101235875	0	0.917535755345	0	0	0	0	0	0	0	33.3365514472	3.29972492098e-06	0	0.00224849375172	7.84785269598	0	0	0	0	0	0	0	0	0	0	0	1.49250820389e-08	0	0	0	52.5046663844	0	0	0	0.124958204495	0	0	0	0	0	0	0
France	Computer and related services (72)	0	0	1.38096061434e-08	0	101.763652725	0	0	0	70.8903087324	0	41457.5979662	0.956359927999	0.0286832076007	0	92.5253809591	0	0.452034157953	0	0	0	0	0.00267151091366	28.6789733107	0.562496111622	0.00874619331823	0	82.2294133466	0	0	0	0	0	58.788099148	0.612195824143	818.761713523	0.457322064402	52.2296253505	11.2790909147	290.662261341	10.8280443993	11.9571923197	0.0108643701068	12.7298312842	0.0108275209134	4.58048669878	0	111.149981192	0	32.1715597218	0	0	0	18.8834542338	0	191.607979041	0.259612970766	75.8284701394	0	284.475287661	0	45.1589761409	0.0323253921327	179.802112981	0.000545911664181
France	Research and development services (73)	0	3.69183918106	0.721271919754	0	0	8.28300870387	0	32.3537200745	0	11126.0696009	0	27.8905673972	0	12.0960394468	0	11.3055736301	0	1.68965969482	0	22.1430893677	0	0	0.0875742979699	9.63559168749	0	1.98220861839	0	0.892999705764	0	0	0	0	5.00779980411e-05	306.729395876	0.132484877238	110.278946983	0.557706410318	42.9247729638	7.90129614716	152.041679387	0	2.0766146104	0	1.39062873834	0	0	0	0	5.399408482	0	0	0	112.875119774	0	0	0	0.977857303527	6.34909711595	0.126054887907	2.34643390261	0.449685197792	0.822627092103	0.0844802897029	0.61536313213
France	Other business services (74)	0	0	0	0	0	74.3922472772	65.7821656477	0	15846.2651147	0	53013.8498044	39.9677648643	0	0	14.1958813842	3.47887404456	105.250422027	0	176.527030792	0	1.4579375686	0.130431603761	89.7677931974	2.4698917013	12.6426376588	4.82710235119	58.6581050863	0.350332540664	0	0	0	0	291.452353589	33.0463865178	718.331877009	33.7878548605	506.983102734	100.766186659	955.623568175	101.274589067	40.8810691839	4.74915055426	21.3919169214	6.86674861386	23.5711998433	0	38.1610431423	0	88.3744346314	0	2.25558645266	0	315.690043566	0	142.441842646	0	198.727134033	0.270445226754	145.029953966	0.796740000115	153.728096516	0.12884592225	135.693281304	0.00143251704076
France	Public administration and defence services; compulsory social security services (75)	0.975688311631	27.9010070868	1.3911913952	0.0104469107839	0	55.2746028196	0	0.0015374622239	364.304707755	186389.433337	0	0	0.222651778307	28.0667978911	0	0	1.85444807257	21.962719925	0.187221069794	0	0.0799198837786	4.74504788044	0	0	0.291791638921	25.1183637067	0	0	0	0	0	0	1.28256394574	158.929832774	0.0979314337703	1.27858084373	5.89471459381	145.892178621	0	39.576123794	0.00297743026782	24.5564872453	1.12013325785e-05	0.0400823856418	0.0527255039607	21.9828210294	0	7.01294603371	0	31.7198531685	0	0	0	493.869718317	0	197.356188139	0.081458970518	66.7751429904	0	5.33817272257	0.291794718493	21.8298324343	0	3.94079374611
France	Education services (80)	0.13443584112	0.0668974523501	0.0187961324988	3.27550400473	3.52092613784	18.2191067402	0	71.1639431608	8094.01779879	95639.9841955	0	27074.6661384	0.244371822161	10.3765889039	0	5.6788110236	9.48794741893	29.8965805529	0	11.0566256037	0.562695083314	6.95936193236	0	2.51115662427	6.71276751988	36.2537069621	0	5.6880105403	0	0	0	0	28.4543011064	176.501606801	9.2143891869e-08	55.5347199818	63.9958482064	91.9312071923	0	29.5695397112	0	9.4221527496	0	0	32.661622073	0	0	0	0	4.74911361699	0	0	53.7266834877	0	0	0	25.6805759901	75.7209621469	0	0.97724308462	38.1438577597	36.8364629724	0	0.0152818400081
France	Health and social work services (85)	0.0641519353135	0.0300096700502	0.0057040578947	4.92008700934	17.7899910544	17.3069593949	0	67.5783708247	26215.1608182	114120.422022	0	118335.283024	1.79133736471	8.33494358289	0	9.4741518991	7.42134188782	24.4162533327	0	23.0583942155	2.22668868268	5.85549601501	0	4.52336763121	6.2143275738	24.9837018848	0	17.3072333238	0	0	0	0	65.6821682652	131.664349987	0	107.129055245	53.2012787587	85.1792647708	0	71.4725979234	10.7441161418	4.49403819177	0	4.84737690211	15.2927821616	0	0	0	0.994353630686	16.2362582919	0	0.196247807179	69.1334902149	0	0	0	43.8422742741	58.3314675983	0	7.83718273258	45.600779983	23.1318626036	0	6.317966242
France	Waste incineration	0.130084260074	0.0891009816702	0	0	0.202730985901	0.990687414503	0	0.867444166502	4164.12006556	0	188.727210758	0	1.78702420617	0.0248223686925	0	0.0886642210466	8.40134834139	0.0770613397158	0	0	1.8305202685	0	0	0	0.751596457112	0.747554151703	0	0	0	0	0	0	16.593564083	8.82977751794	0	0.0223222003558	12.0434483926	3.07170986518	0	0.192512378158	6.63166173814e-08	1.59136870612e-08	0	0	0.0116657210647	0	0	0	5.21794687679e-08	6.66015821274e-09	0	0	5.13011256666	0	0	0	3.50320825611	0	0	0	6.66179138745	0.516023963649	0	0.0327993689411
France	Waste for treatment: biogasification and land application	0	0	0	1.11346698732	0.364803681764	0.363400119013	0	0.218774914876	850.158215521	0	66.9668086389	0	0.0577792988139	0.00190439542044	0	0.00680240224521	1.57826050236	0.00207830360683	0	0	0	0	0	0	0.0889980360017	0.238623684346	0	0	0	0	0	0	4.08857442959	1.66087966738	0	0.0392387377087	1.94230545107	0.0788335541728	0	0.000140445227142	0.16299068481	0.0978257570613	0	0.0974939568542	2.67905299522e-08	8.3355825506e-09	0	1.22317260188e-09	1.71383266703e-08	4.58144836688e-09	0	2.66920086294e-10	0.663294350083	7.7173049199e-10	0	1.12672292687e-10	2.04819981087	1.60933663677e-05	0	0.00593256505173	0.0698464879302	0.053739338577	0	3.15486230976e-07
France	Composting and land application	0.042846678101	0.0100438841358	0	1.59834487692	0.059542418943	0.654564234636	0	0.0679163420087	1220.27343366	0	87.2903993627	0	1.17392079466	0.0082189262231	0	0.0293575806741	2.43696188335	0.0205058738438	0	0	0.0517175645803	0	0	0	0.356367123676	0.265865304082	0	0	0	0	0	0	4.70498723405	3.51261229062	0	0.0108901100987	5.32161906279	4.82079601693	0	0.677804832566	1.0357058717	0.0546661774722	0	0.0514042738995	0.0231228191978	0	0	0	0.0469214553076	0	0	0	1.9507811826	0	0	0	2.93338328889	0	0	0	3.38655624946	0.105248550871	0	0.00179285076736
France	Landfill	1.92576020024	0.170226151006	0	0	0	0	0	0	2440.35889548	0	161.238272439	0	0.126137041651	0.00373078104118	0	0.0133261575077	5.74901865267	0.00973564932791	0	0	0.0136382294606	0	0	0	0.606420880368	0.423858787253	0	0	0	0	0	0	11.2024817876	7.80414888173	0	0.00717507560833	4.28788001846	1.50594773377	0	0.0033719321104	0.364406226693	0.218153656837	0	0.217413734852	0.0806840315141	0	0	0	0.0670961776231	0	0	0	4.53559249292	0	0	0	2.24124729914	0	0	0	2.24686848004	0.261933471589	0	0.0585860245085
France	Membership organisation services n.e.c. (91)	0.00226726509391	0.50210878142	0	0	0	0.0376585246741	0	7.17779294466	0	0	0	22590.5100676	0.000945802994552	0.00641529283485	0	1.31624679034	0.0217235259924	0.0650744510209	0	2.99055882197	0	0	0	0.526396772243	0	0.000636513712121	0	2.60147548738	0	0	0	0	2.33883035956	0.230152972235	0	18.4569531268	2.35134947998	0.780375171598	0	7.0235254105	0.0302072030152	0.00552239859703	0	0.00424571676048	0.0228370849964	0	0	0	0.00496336371495	0	0	1.75274170297	3.64202864654	0	0	0	3.37192259759	0	0	0.00417724045752	0.0780667716044	0.382540434714	0	2.77553255973
France	Recreational, cultural and sporting services (92)	31.9812667383	1.37227503834	3.95162537606	20.8721662963	7.7309069798	6.12996244346	0	17.990159421	14646.1109946	14353.9530067	1799.22883213	42899.4287805	0	0	0	0	0	0	0	1.02917358527	0	0	0	7.69450058519	19.8829282644	17.3653262584	6.02909453152	58.1433241138	0	0	0	0	315.039372011	140.102602033	30.1537084636	95.6980347466	49.1097689538	4.49385507884	0.80263780427	0.817924016111	0	23.0932131437	13.0808494101	0.0195029752004	8.89692747837	0	0	0	93.2057662563	0	0	0	317.198523291	0	0	0.515402488914	11.0734545701	1.39709555787	0	0.318453727019	3.26834545969	0.493729215397	0.0963337765352	0.0059407889013
France	Other services (93)	0	0	0	0	0	0	0	0	10896.7632171	341.712854123	0	0	2.84018894213	0.0319115725908	0	0.0420368187946	0	0	0	0	1.58854923438	0	0	0	12.2106150066	0	0	0	0	0	0	0	44.1799525092	0.124308939338	0	1.97824317623	55.6379769812	2.68039010689	0.659636887325	0.666263689672	5.40219519225	0.000108588520536	0	0.000946686412574	5.68231117894	0	0	0	1.73859592223	0	0	0	18.8418186209	0	0	0	27.9790649033	0	0.339086726307	0.00474320100631	20.8948719747	0.186778265424	0.239946099126	0.00656447542228
France	Private households with employed persons (95)	0	0	0	0	739.971529483	0	0	0	2175.51153405	474.671075902	0	0	0	0	0	0	8.7155718319	0	0	0	0	0	0	0	143.358425711	0	0	0	0	0	0	0	1928.10875185	0	0	0	3614.57103756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514.581649	0	0	0	0	0	0	0	0	0	0	0
France	Extra-territorial organizations and bodies	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Italy	Paddy rice	0	0	0	0	0	0	0	0	1.10813492377	0	0	0.00325504907847	359.884345604	0	0	7.43929676952	0.0888938024494	0	0	0.00718575768801	0	0	0	0	0.511242909875	0	0	0.00375481824187	0	0	0	0	3.19135617946	0.00386416451895	1.63908448707e-06	0.200844009425	0.0912642624007	2.62834118372e-06	0	5.77827519395e-06	0	6.28442179587e-07	2.15873946261e-05	1.66130856147e-06	0	0	0	0	8.02323365965e-06	0	0	0.00494248134485	0	0	0	0	0.0947625587595	0	0	0	0	0	0	1.29595616511e-08
