region	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa
PM10 - non combustion - Iron ores and concentrates - air	1039.87688164	5.56129502531	3.35204908075	2635.8782248	976.997497963	3439.06748824	1950.8912728	883.917662364	7597.76349551	264.862634156	4082429.82309	966.959845248	83.9770674391	3429.13029977	17936.377752	37702.0748385	11360.0685979	490.780023146	132.730611852	10912.4029437	19588.5961188	7077.38053472	99296.6674723	1073913.90733	75.2109096989	51210.3208562	13906.6072072	0	0	0	0	0	0	0	0	0	0	48996420.3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2096.06707904	0.806444942215	0.230816251044	2441.54718265	966.954622089	1350.35016408	1486.69514542	187312.073583	33615.0181468	196.861252267	2370652.9036	7921.89164674	655.811089769	6575.8056401	331228.487874	696432.971022	69505.2103725	1540.21436399	27040.1104386	12436.0078251	55020.8035953	773772.281396	494302.870935	380793.771634	558.564829073	158979.204921	48263.4319883	5358.10474039	0.583115546632	0.795646106723	1742.47144423	1799.29942863	620.960177805	1809.15895724	7140.01445641	18952.0571286	272.377460381	21825786.3606	1401.0204741	74.0462283157	3087.71944177	251131.295344	26716.2750953	17939.8875731	627.802170482	13027.9985444	5870.26737272	28863.4129684	44213.1214591	42164.4052073	26146.2139901	41.6378530292	165102.321952	12334.1786228	3142.08692235	1.00588484372	0.000207240350427	739.706665888	20556.1345802	246.801433701	674.480602324	1356.52099016	4604.14293626	61.258553709	36710518.1005	333.889593026	9.31609692624	1335.86869688	35228.1394869	34027.4839157	7574.56174849	64.0843263512	4397.56702564	84170.1230301	391000.2072	111567.382356	4814.65695449	6304.09868405	0.624373078426	1097936.50353	4260.14558155	484.59816425	0.00285471276627	3.93254676292e-10	149.985577119	1728.53641998	929.03843249	796.470423611	8519.62398149	307.251969109	9.48327702946	3324736.95135	254.538335591	2.06061470257	2001.27324741	7549.20992084	6220.46523787	1319.33216057	616.291649175	1025.11526518	3206.14384076	10281.3412472	2508.68302025	4971.52266316	1251.42666693	1.71802217899	30192.2590449	26471.5709554
PM10 - non combustion - Lead ores and concentrates - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36639.3272877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.17989560184	0.0236668904955	0.00764566438538	45.7246861509	7.10302744229	8.97247115216	32.0258171006	10.7900733151	562.835583823	44.7254242157	69118.2324903	3.54814022421	1.06223314483	70.3502087014	4285.56664154	642.323583471	218.365135602	25.9055908501	115.381201554	487.584173659	1946.12492828	1155.78881746	1205.09777538	595.219471216	19.2072028508	942.147386014	191.348684174	846.757260681	0.0554992662197	0.045038801119	1028.3741254	812.571203334	708.942631589	903.310710135	798.663668326	4240.13483232	729.424755579	375816.648431	52.4074410828	0.0423579245041	1929.47146284	4954.82302271	7121.36554702	2798.44077008	493.827571741	1722.21673449	1368.39512157	3531.32421218	627.619817715	258.464724373	10.0348847781	204.025743713	2744.1411207	7727.88832217	140.793606214	0.0263966448717	0.0343830024996	31.5528409333	27.2540948069	8.9608958301	26.9387406608	34.6706755149	39.0660338358	22.7746700399	82687.7101302	4.37327933681	1.79798340625	49.6919828679	618.589575174	897.831965351	81.4822212888	1.35003712099	116.984751728	95.7739600213	286.611641808	561.935803464	323.937642777	283.86081711	0.05752335768	541.753156145	200.819081489	4.08191607421	1.49922926668e-12	4.00444967792e-09	5.0381501587	6.11890629114	4.39803081906	6.03073561007	0.268243898097	13.592681649	5.03440785728	3590.17939298	0.770164754616	1.00808941783e-06	13.886995357	48.0737566685	88.8136169124	24.2500857506	6.26028804512	14.649293533	20.6876612085	41.7642149215	8.90227508992	11.1401797939	12.9455188686	2.1839578945	58.3153022773	91.6348771684
PM10 - non combustion - Lime production - air	1027.14749689	78.6177441884	79.5282767133	1169.52260213	525.517493891	618.972370035	926.82562218	880.496408371	11623.405718	2084.65867193	12199.0040655	1701.45691904	1080.55952195	17256.3413851	2126507.19059	38947.2649003	10973.4388021	2533.09125616	837.835604835	5719.50365606	9104.78812776	1427.31508074	56621.5977112	13922.3068335	46.473793809	23943.8258987	28183.4604336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403808020.627	0	0	0	0	0	0	0	0	0	0	0	0	11534.5972452	2852.933922	6294.46399163	43005.7848773	4295.82572332	13212.4253418	28087.6081983	5720.19484076	33740.9034808	1676.0878126	319090.757173	39860.3559097	1074.36622104	43009.8742377	12386897.7336	108113.690068	132554.667667	32853.7943723	79618.4527331	7337.46164312	22451.6755214	214032.387546	244600.449543	59554.9016706	2747.43933872	274508.281427	73073.925203	261503.981078	31373.5062173	63823.7832486	697418.805652	65709.0636084	85957.069519	125205.2691	92932.4206615	537209.009733	59301.1489791	4121478.41684	117499.880277	32432.8427322	260897.159893	54016588.7473	481693.26348	563107.610694	128968.611336	202365.396284	103787.49414	286210.64974	741786.106816	3621856.10133	452778.347421	3379.55390511	884982.327738	821228.317029	62827.1185876	4362.36639812	15852.0444587	94805.3211059	86848.0902843	9409.62840771	59205.2188642	5517.06316382	116218.957818	13624.6575695	644078.390036	40132.2053558	4525.96939639	98362.9198184	52224323.2136	246143.710775	190985.421531	47673.9631104	84440.4939125	14978.7140388	53178.6809365	238552.477419	627322.321116	68737.3912607	63.8670555137	260045.515961	214724.317237	325616.531205	86147.3158225	111539.685775	545186.921087	35233.1803648	33937.8501003	65082.1492907	13047.8416441	47247.4653404	17268.5451355	800822.192511	46297.6073617	3634.35868612	108292.678528	13874112.0279	136819.621934	98729.137536	24633.3728838	39570.6182573	40226.3429824	68258.6016523	232758.43423	560034.440308	77658.6067744	1143.85647651	249711.392202	316936.352115
PM10 - non combustion - Mining of antracite - air	60.7879036548	0.893050431399	0.471775230156	7.38046244523	4.45505205037	4.77351324461	5.22409857474	23.54010962	313.068790745	98.9422593216	186066.288856	3.27481207806	11.3087964395	57.3383135326	340.861012278	728.416902632	201.957242973	100.023766315	59.9524031442	117.79488119	423.774633957	3.28973466584	844.378029083	341.077764841	10.4541650122	612.67666421	699.305695501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1186.98705975	608.725492463	388.172222813	2080.92725899	112.278606302	168.902765348	117.996935745	498.10177469	2244.80965374	184.964911611	508006.552082	433.983641755	374.611061711	1092.655281	6276.74533252	2224.79215962	1076.60773422	989.139772677	478.447125548	5098.54473538	9440.52065184	12803.0205037	1439.20598782	1908.86337017	76.8660764505	7704.91965693	5335.48566391	4516.86377474	1256.23771745	1611.57740185	10063.2093596	810.081191852	1056.47241472	1383.24330655	1140.19119989	10141.6610604	716.745856877	1298761.04772	1156.74651711	864.91082894	2193.02676156	18747.7550354	2650.88195003	4554.37216104	1238.84835956	1656.45780362	3516.81922742	9948.23867881	2930.69239222	9680.02080895	5291.77271138	54.5774595524	10271.0893158	15446.9364463	0	0	0	0	0	0	0	10.801708467	8.22475349941	0	128855.176417	0	0	0	0	0	0	0	0	0	0	66.6920316949	0	18.0284140461	0	683.43001165	0	0	0	0	0	0	0	0	0	0	0	105507.642217	0	0	0	0	0	0	0	0	0	0	0	294.151609924	0	0	1642.95545697	3547.48040967
PM10 - non combustion - Mining of bituminous coal - air	4625.65347853	2495.34976629	853.146141928	5691.06869848	241.62239649	511.237146611	524.226123587	1188.65404832	14723.8466324	2627.66991965	7568028.54757	225.098073663	10326.4885258	3336.69606683	16041.9310069	34646.6347125	9768.47511592	3240.78586895	1721.16069097	6124.92496607	18582.2588859	2224.76593153	65140.0282959	38436.4960346	449.641209301	29334.3892308	72683.653567	0	0	0	0	0	0	0	0	0	0	94702695.3117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5986.60674863	1767.84372659	1134.13837454	6416.77096504	352.671952536	565.203316248	381.514075413	1385.46832225	7520.53325518	1192.64616312	3579375.73598	1723.24112593	1503.49661264	4924.19767627	25304.4009306	12122.0710144	8431.14099106	5985.17488302	3464.45290397	13939.7973272	36962.2366595	78194.6837484	9909.3206879	15462.1907098	523.637543915	42679.0845267	18396.2737603	10521.4940497	2614.61001912	3765.05087634	52684.8158998	4789.7728176	5802.75036652	6780.09089787	7091.57705036	63646.3782774	4523.88071646	43103588.0516	7172.49167629	5358.81090447	13142.9293385	111725.359459	8475.28556505	24495.5595437	4132.51917602	10209.7021336	19829.4383482	61760.8780912	14860.8685839	33740.3696084	14228.9292012	290.2926621	62863.3870305	76859.106239	4480.49022187	154.969680254	1048.44857244	1987.85502089	2791.33780114	1028.39263681	881.941958345	2645.08218279	2977.26012774	479.128583525	26909539.4842	1355.71198058	733.893551905	2170.91946543	10747.3602622	10426.9108583	1592.81988913	1612.80649079	1167.42805224	3988.67597378	13710.0614798	16596.3411554	3052.56843233	6039.22449852	0.281058785806	165229.360226	20453.5173186	60722.9831434	3706.30743341	3598.71676537	17418.0516584	1001.90996601	1938.57199269	3063.43882637	1653.806816	5349.48033474	652.588598938	11291918.0936	1102.86629633	657.840814305	3324.0021336	17229.0765464	18628.2188804	6512.18406508	5633.77985179	3164.38110882	5896.00140623	8431.71005493	11791.3182899	54011.8813574	18075.5852854	53.7304968869	185120.861708	391714.658728
PM10 - non combustion - Mining of coking coal - air	3891.79902452	3323.94930776	1134.73182436	8304.67944168	250.113547762	1213.93090715	1108.77980474	934.619168534	10075.8766771	1733.66526749	1979555.79298	330.414906748	1329.19357549	2343.47293063	7839.43385264	18351.4509307	7584.80522138	1542.37646672	1014.57651938	2846.3141045	7056.33051438	5501.28077304	133147.910516	19408.8112772	217.572399653	32651.9201493	14482.3916663	0	0	0	0	0	0	0	0	0	0	28898963.5757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154.70731966	0.674905907421	372.772234865	2023.91472625	456.694234317	545.01616597	454.264531009	1916.80761756	7262.76097176	141.429217316	1758243.76825	972.671328662	980.37574288	2459.00776298	8491.75939088	3173.54105756	1774.67037237	598.620181269	759.129954745	25617.8918554	55743.8295461	17464.3700702	7498.67291792	4507.6395366	247.639498914	30654.4392282	11532.9904174	4308.71023975	724.938759977	944.426033991	7755.16466289	987.009769219	1194.57146632	1303.03092194	1694.44254485	14074.6530777	1038.73624689	4880210.0606	1855.35393349	1555.88411062	3212.21923125	27167.2132368	5638.15689861	6654.04073547	1756.59309131	2735.54187513	5461.60937494	15270.8305086	3177.60923513	6644.46666683	2886.84503779	54.7924197045	14129.2516299	16816.0643486	199.745043936	9.08654340039	0.00639361287721	13.6856758955	160.564962326	59.8785989566	47.3908889512	78.3985036793	90.3041239055	27.9345686191	7065467.64673	72.4796874528	42.670352248	115.287382179	508.463064293	638.550691151	404.375207225	258.437061499	507.391030788	227.98794593	804.040761211	15524.3273309	160.777538714	4251.65026451	0.0337036080918	158042.840157	1161.24754058	2033.2782715	678.135897635	395.086466239	2204.09518843	70.4027442723	88.207200015	234.181698545	138.492288222	231.473074623	42.2829796761	144039.862307	115.471818057	74.7994489991	261.743642491	1314.64180207	697.29025695	444.744649517	208.006545522	184.340923224	532.163737977	854.254211148	192.371322031	930.777013457	439.469031106	3.65955052012	3079.71863092	6055.15424045
PM10 - non combustion - Mining of lignite (brown coal) - air	15362.5477907	15468.0911803	5266.63383572	31849.4955059	149.413383092	314.40938576	461.3929156	793.191855857	10675.6823639	962.910650616	3648217.79742	206.270832439	4086.2705749	1489.94201319	7090.0721124	16675.8796674	4219.16733614	1280.32438867	691.498638958	2761.3876053	8613.86061109	1262.3239751	28909.2575529	53321.6866766	213.122246687	12626.0657375	23710.6336465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10030.7942504	2065.97101894	1324.05764737	12289.0092908	3851.66180529	4215.68720703	4059.38217965	18134.0878405	86643.2268007	966.261923885	14655475.9721	3510.8172056	3723.08351711	10375.1398989	44727.3750528	13456.2556014	15113.6995842	5472.08283686	7000.39435305	255934.555513	531468.97196	177466.759549	68040.8933315	51846.656849	1123.47039349	252418.098809	47498.5692082	71227.0096938	21512.2775618	9400.29913294	121024.670677	10690.1514938	16355.6842372	20268.6573031	17844.4238677	136552.45949	10066.8898678	18892428.5559	17808.7647177	10910.5581293	38352.8910112	273163.73185	287682.730286	117176.523879	65802.818029	24214.6803768	141213.928809	184097.384408	110592.621656	705611.984918	544528.483505	1170.96511251	212944.943276	308303.794456	391.515476489	0	0	559.07648719	0	0	20.84908293	226.642768498	705.865434347	36.5265041027	6109422.89957	0.724853943449	12.6706269042	0.462672729861	4203.51120627	1624.45568373	325.948443478	0	0.539784851504	16.9691532483	2746.25387889	8808.36552246	429.038808427	2297.99613405	0	88218.7950153	38.418091818	11.4153014608	0.208140769295	0.203635579348	2.28853393788	1.04025812278	0.721146927755	1.26879778403	4.70539858102	5.39051236924	0.300799140418	869.420482731	0.759782566237	1.35522412146	8.73995742668	39.0972525118	10.9977504381	8.27258853192	1.96390005495	4.63667142953	15.6175852121	24.1173680804	2.1530347663	12.0450688237	3.41075992652	0.0294820503573	39.2633540261	61.5839653054
PM10 - non combustion - Mining of sub-bituminous coal - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221.376297326	261.498622739	356.114640077	1900.45259205	39.6863803917	69.0165389604	46.9712321264	182.984040958	1019.35427487	33.3376325838	277142.853407	235.690793799	202.22154343	562.31614952	4903.16144116	714.237167862	310.695321061	729.355857079	167.465315013	571.963783232	1540.91438708	11649.7208642	502.544916925	787.722198624	41.5356711659	3127.71133994	2685.85722478	9400.78307988	703.176552722	310.013712684	4842.29083179	552.473890713	1109.70923527	1198.00732564	906.141521163	6922.8584419	517.151709924	6110898.55907	976.093204805	631.553591841	1765.67671512	16323.2621702	26833.5970871	5904.94931042	3455.64824037	1536.31367752	7684.43276075	13236.3850572	4212.42602253	71209.559618	33373.9425885	68.5342609318	12258.4031312	20788.5021438	45.1694960146	0.0566986770887	8.87323263837e-05	62.5452265065	0.280911315571	0.00426868157793	1.33678230623	883.613514431	731.205858152	4.08474740026	10896485.7762	4.00409039002	1.04434369371e-05	28.6927676379	543.117066307	277.397762658	610.724730189	49.8038771502	1884.58554228	0	0	4109.94405829	0.378499001397	1101.568651	0	42134.9411553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM10 - non combustion - Molybdenum ores and concentrates - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787.11936884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144700562292	6.19909777728e-09	8.35542618059e-08	0.24326517583	0.0645281186827	0.103205866306	0.0722570359634	1.47787727072	16.5541667269	0.933262313662	76.8615935653	0.99591036094	0.043884561034	0.971771160618	16.8631504344	647.180347785	6.13864325855	0.592382027538	2.9225847394	7.07587895808	8.26713864102	0.745083090962	58.998147961	7.07861370141	0.0225650034201	12.6262651249	3.35266380793	0.424670406762	7.35625548682e-06	8.56401551214e-06	0.640798513018	0.132267198681	0.129489295457	0.143941028555	1.82304136047	30.8313313691	0.667815556433	521.709982647	0.0158281006272	4.19010412342e-06	0.394586240367	9.54385008053	3.02789514933	1.87177271893	0.51967308883	0.345555349722	1.15681398002	2.78996766024	0.632272580381	1.25864586355	0.870147010512	0.000147033518409	3.91373423662	6.03318347626	11.569251701	0.0020084349743	6.99682852172e-05	0.332358066227	3.28829019611	0.36713514166	0.518676727348	12.6237537323	29.5708390611	6.47214260659	4098.88633192	0.722986253904	0.0973752448798	10.5685750668	100.53409638	131.740235688	13.2871958902	0.389713251069	11.5691632998	3.88872745214	6.75080547281	4.15299895389	76.8886376424	41.6980656993	0.00583561200202	45.8372933711	22.7501174941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PM10 - non combustion - N- fertilizer production - air	522.813118887	13.5946492848	605.952978709	2123.3158379	695.446515566	529.777637074	948.604434372	3171.23127547	20999.1091568	609.399193713	3949.8396103	958.202381913	11.4126391451	1554.53951976	726437.897133	9589.6947453	4113.25312639	898.749134446	415.822614321	1156.26666811	2020.2516473	41.9559476052	7716.62965177	3180.82058697	242.741881483	3668.02426695	14696.20214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10890458.5996	0	0	0	0	0	0	0	0	0	0	0	0	19245.6572657	1396.81317422	13336.9519151	71954.9097732	8271.7287343	9082.77131386	14769.5652639	6565.40793273	30633.5938753	5232.0598094	31878.9863631	9327.98853428	845.795657223	25968.9705838	931152.09368	33101.1430976	28504.6643554	18105.5445896	9984.07264378	8262.26586098	28226.510274	3176.27162012	35100.393085	5646.34395898	387.067651512	37384.1963464	18854.2845262	21797.3684865	1493.51127506	9915.63278791	55859.1812225	5161.74328122	4966.50718447	11219.6843358	8554.00249151	62155.354593	1537.24513335	24751.6662534	7284.25829477	999.445864278	17323.8310109	2048013.79139	33675.7836578	25570.8711574	7152.22020563	5094.16240532	7307.10478425	11625.9629537	3971.30183679	40970.4726921	394.907891751	53.2403142707	25855.3853868	8357.39986055	15803.4034731	681.695271129	9358.40871786	45488.6121278	4488.097061	4465.89057026	9592.78193121	2993.11575323	10766.3201425	3410.34724169	14080.5758985	8912.46679441	1175.43336985	13561.2248579	356733.07973	14964.9828439	23211.6291707	8663.2626822	5443.30425	4939.83826859	13588.2372749	1874.84673626	17184.0275372	1400.92059284	16.0964137792	15107.0335087	12930.7315829	8861.12338631	517.646852874	3369.89736921	26829.6962889	714.072293413	1447.11067657	3144.18040063	288.733449736	1138.95170843	298.076731636	4717.14981857	1098.20522138	218.43118088	1567.72603372	5241.31888866	3383.00355774	2640.53410107	833.694783389	599.376790408	806.762203432	1414.5343373	712.518738627	3094.87577465	210.625755324	36.6835744014	3109.98168944	2350.28940631
PM10 - non combustion - Nickel ores and concentrates - air	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3272.68723616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127654963899	3.1486298364e-10	2.58761039567e-08	0.163486938022	0.00611124310601	0.0142830341209	0.00866436022675	0.54515770407	10.1011664832	0.792489397826	1265.50939909	0.044083767224	0.00596257094852	0.329231302477	6.89588111577	89.2359419478	104.74532331	0.0146544077397	4.64955772946	0.0307326877534	0.312764033916	10.9338434858	1.76738334169	1.07419880007	0.00199121932256	13.8300454522	0.504354747257	1136.0883897	0.136430599898	0.111462403548	2474.73031966	83.2444117163	81.0435430065	118.791359045	1654.3723537	10269.9527885	1871.11820278	816906.418508	8.95512514759	6.62739482512e-05	282.788487836	7133.04965297	4720.06635614	3821.08674681	256.687526658	1238.67538828	1253.41536136	3552.23059414	832.8205305	46.3974428985	12.0003428259	0.585246379361	4227.6629455	4069.90245367	145.717663273	0.0105653637424	4.80017953902e-07	6.86730731251	3.14216490158	0.852979799668	1.18540851023	19.4729409643	86.2970055139	24.473696449	23356.7478246	0.999873372311	0.101456633338	49.5008657598	237.625841496	237.64280735	47.4851655496	0.408178548668	39.9474632444	3.33911890008	13.7510703628	58.637635343	2.76080915725	6.12929476735	4.3284353249e-07	274.526216628	91.1951349843	1.79439638869	2.43901741713e-06	1.28274350158e-11	2.03947954246	0.122788112219	0.115059242333	0.15267846024	7.29818994034	5.29441094387	2.14472120313	2008.92323632	0.0446982570073	6.34329969672e-05	0.279478153937	19.3726031018	9.86529470293	7.71005925314	0.651226209254	3.02530833896	2.93269679859	5.45652068449	2.58769163652	2.32877231536	7.4222898998	0.00817039191947	25.4829180619	19.9968634966
